"SMILES","Binary Activity"
"CC(=O)Nc1cc(-c2cccc(N(C)C)n2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(N)n2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(N3CCC(O)CC3)n2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(N3CCCC3)n2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(N3CCCCC3)n2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(N3CCCOCC3)n2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(O)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(OC3CCCN(C)C3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(OC3CCN(C(C)C)C3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(OC3CCN(C)CC3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(OCCN(C)C)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(O[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1",1
"CC(=O)Nc1cc(-c2ccccc2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1",1
"CC(=O)Nc1cc(-c2ccccc2O)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccnc2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1",1
"CC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1",1
"CC(=O)Nc1cc(-c2ccnc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2ccncc2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2ccoc2)nc(-c2ccoc2)n1",1
"CC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1",1
"CC(=O)Nc1cc(-c2cncc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1",1
"CC(=O)Nc1cc(N2CCCC2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(N2CCCC2=O)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(N2CCCC2C)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(N2CCCCC2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(N2CCC[C@@H]2COc2ccccn2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(N2CCC[C@H]2CO)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(N2CCC[C@H]2COc2ccccn2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(N2CCN(C)CC2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(N2CCOCC2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(N2CCc3ccccc3C2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1",1
"CC(=O)Nc1ccc(-c2ccncc2)c(-c2cccc(F)c2)n1",1
"CC(=O)Nc1ccc(-c2ccncc2)c(-c2ccco2)n1",1
"CC(=O)Nc1ccc(/N=N/c2cc(C)ccc2O)cc1",0
"CC(=O)Nc1ccc(C(=O)CCl)cc1",0
"CC(=O)Nc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1",1
"CC(=O)Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1",1
"CC(=O)Nc1ccc(O)cc1",0
"CC(=O)Nc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1",1
"CC(=O)Nc1ccccc1O",0
"CC(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1",1
"CC(=O)Nc1nc(-c2ccccc2)c(-c2nc(C)no2)s1",1
"CC(=O)Nc1nc(-c2ccccc2)c(-c2noc(C)n2)s1",1
"CC(=O)Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12",1
"CC(=O)Nc1nc2c(N)cccc2n2c(=O)n(-c3ccccc3)nc12",1
"CC(=O)Nc1nc2ccccc2c2cn(-c3ccc(C)cc3)nc12",1
"CC(=O)Nc1nc2ccccc2c2cn(-c3ccccc3)nc12",1
"CC(=O)Nc1nc2ccccc2n2nc(-c3ccco3)nc12",1
"CC(=O)O",0
"CC(=O)OC(C)(C)C1CC=C(C)CC1",0
"CC(=O)OC(C)C",0
"CC(=O)OC(C)c1ccccc1",0
"CC(=O)OC/C=C(\C)CCC=C(C)C",0
"CC(=O)OC1CC(C)OC(C)O1",0
"CC(=O)OC1CCCCC1",0
"CC(=O)OCC(COC(C)=O)OC(C)=O",0
"CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C",0
"CC(=O)OCCC(C)C",0
"CC(=O)OCCOC(C)=O",0
"CC(=O)OCCOCCOCCOC(C)=O",0
"CC(=O)OCCc1ccccc1",0
"CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O",0
"CC(=O)OCc1ccc2c(c1)OCO2",0
"CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C",0
"CC(=O)O[C@H]1CC[C@H](N2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1",0
"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C",0
"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C",0
"CC(=O)O[Hg]c1ccccc1",1
"CC(=O)Oc1cc(C)c2c(=O)c(-c3nc(C)cs3)coc2c1",1
"CC(=O)Oc1ccc(-n2nc3c(=O)[nH]c4ccccc4n3c2=O)cc1",1
"CC(=O)Oc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1",1
"CC(=O)Oc1ccc2c(c1)CCc1sc(N)nc1-2",1
"CC(=O)Oc1ccc2cc(-c3ccsc3)c(=O)oc2c1OC(C)=O",0
"CC(=O)Oc1cccc(-c2nc(C(N)=O)c(N)o2)c1",0
"CC(=O)Oc1cccc2c1Cc1sc(N)nc1-2",0
"CC(=O)Oc1cccc2cc(-c3cccs3)c(=O)oc12",0
"CC(=O)Oc1cccc2cc(-c3ccsc3)c(=O)oc12",0
"CC(=O)Oc1ccccc1C(=O)O",0
"CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21",0
"CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C",0
"CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C",0
"CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C",0
"CC(=O)[CH-]/C(C)=[O+]\[Al](/[O+]=C(/C)[CH-]C(C)=O)/[O+]=C(/C)[CH-]C(C)=O",0
"CC(=O)[CH-]/C(C)=[O+]\[Cr](/[O+]=C(/C)[CH-]C(C)=O)/[O+]=C(/C)[CH-]C(C)=O",0
"CC(=O)[CH-]/C(C)=[O+]\[Fe](/[O+]=C(/C)[CH-]C(C)=O)/[O+]=C(/C)[CH-]C(C)=O",0
"CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C",0
"CC(=O)c1ccc(-c2ccccc2)cc1",0
"CC(=O)c1ccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)cc1",1
"CC(=O)c1ccc(C)cc1",0
"CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2",0
"CC(=O)c1ccccc1",0
"CC(=O)c1ccccc1N",0
"CC(=O)c1cccnc1",0
"CC(=O)c1snc(Nc2cc(Cl)ccc2F)c1N",0
"CC(Br)C(=O)O",0
"CC(C)(C#N)/N=N/C(C)(C)C#N",0
"CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1",0
"CC(C)(C)C(=O)CCl",0
"CC(C)(C)C(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1",1
"CC(C)(C)C(=O)c1cc2c([nH]c1=O)CC(c1ccccc1)CC2=O",0
