SMILES,Binary Activity
CC(C)(C)C(NC(=O)C(CCCc1ccccc1)C(O)C(=O)NO)C(=O)NC(c1ccccc1)c1ccccc1,1
CC(C)(C)C(NC(=O)C(CCCc1ccccc1)CC(=O)NO)C(=O)NC(c1ccccc1)c1ccccc1,1
CC(C)(C)C(NC(=O)C(CCCc1ccccc1)CC(=O)NO)C(=O)NC1CCCCC1,1
CC(C)(C)C(NC(=O)C(CCCc1ccccc1)CC(=O)NO)C(=O)Nc1ccccc1,1
CC(C)(C)C(NC(=O)C(CCCc1ccccc1)CC(=O)NO)C(=O)Nc1ccncc1,1
CC(C)(C)C(NC(=O)C(CCCc1ccccc1)CC(=O)O)C(=O)NC(c1ccccc1)c1ccccc1,1
CC(C)(C)C(NC(=O)C(CCCc1ccccc1)CC(=O)O)C(=O)NC1CCCC1,1
CC(C)(C)C(NC(=O)C(CCCc1ccccc1)CC(=O)O)C(=O)NC1CCCCC1,1
CC(C)(C)C(NC(=O)C(CCCc1ccccc1)CC(=O)O)C(=O)Nc1ccccc1,1
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,0
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,0
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0
CC(C)(C)CC(C)(C)c1ccc(O)cc1,0
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,0
CC(C)(C)NC(=O)C(NC(=O)C(CCCc1ccccc1)CC(=O)NO)C(C)(C)C,1
CC(C)(C)NC(=O)C(NC(=O)C(CCCc1ccccc1)CC(=O)O)C(C)(C)C,1
CC(C)(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,1
CC(C)(C)NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)O)C(C)(C)C,1
CC(C)(C)NC(=O)c1nc(N)c(C(=O)NCCC(=O)N2CCC(C(=O)NO)(S(=O)(=O)c3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3)CC2)nc1N,1
CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)C1,1
CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,1
CC(C)(C)OC(=O)N1CCC(CS(=O)(=O)c2ccc(NCC#CCO)cc2)(C(=O)NO)CC1,1
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N[N+](=O)[O-])C(=O)NO,0
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N[N+](=O)[O-])C(=O)NO,0
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N[N+](=O)[O-])C(=O)NO,0
CC(C)(C)OC(=O)Nc1cccc(S(=O)(=O)N(CC(=O)NO)Cc2ccc([N+](=O)[O-])cc2)c1,1
CC(C)(C)OOC(=O)c1ccccc1,0
CC(C)(C)OOC(C)(C)C,0
CC(C)(C)[C@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)c(F)c1)CC(=O)NO)C(=O)NC(c1ccccc1)c1ccccc1,1
CC(C)(C)[C@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)cc1)CC(=O)NO)C(=O)NC(c1ccccc1)c1ccccc1,1
CC(C)(C)[C@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)C(=O)NC1CCCCC1,1
CC(C)(C)[C@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)C(=O)Nc1ccccc1,1
CC(C)(C)[C@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)O)C(=O)NC(c1ccccc1)c1ccccc1,1
CC(C)(C)[C@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)O)C(=O)NC1CCCCC1,1
CC(C)(C)[C@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)O)C(=O)Nc1ccncc1,1
CC(C)(C)[C@H](NC(=O)[C@H](CCCc1ccccc1)[C@H](O)C(=O)NO)C(=O)NC(c1ccccc1)c1ccccc1,1
CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O,0
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,0
CC(C)(C)c1cc(O)ccc1O,0
CC(C)(C)c1ccc(-c2ccc(CN3[C@@H](C(=O)NO)CCCS3(=O)=O)cc2)cc1,1
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,0
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,0
CC(C)(C)c1ccc(O)cc1,0
CC(C)(C)c1ccccc1,0
CC(C)(C)c1csc(-c2cc3cc(OCc4ccccc4CC(=O)O)ccc3o2)n1,0
