SMILES,ACE
Cc1cn2cc(C(N)=O)ccc2[n+]1C,0
Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,0
Cc1n(C)cc[n+]1COC(C)C(C)(C)C,0
Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1,0
Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2cc(F)ccc21,0
Cc1nc(C(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc2c1[nH]c1ccccc12,1
Cc1nc(C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc2c1[nH]c1ccccc12,1
Cc1nc(C(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)cc2c1[nH]c1ccccc12,1
Cc1nc(C)nc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1,0
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,0
Cc1nc(N)ncc1-c1nnnn1-c1ccc(-c2ccccc2)cc1,0
Cc1nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,1
Cc1nc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc2s1,1
Cc1nc2ccccn2c(=O)c1CCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
Cc1nc2nc3c(c(N)c2c(-c2ccccc2)c1C(=O)OC(C)C)CCCC3,1
Cc1ncc(CO)c(CO)c1O,0
Cc1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1,0
Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,0
Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,0
Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,0
Cc1nn(S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1-c1nsc(Nc2ccccc2)n1,1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,0
Cc1oc(-c2ccccc2)nc1CCOc1cccc2c1ccn2CCC(=O)O,0
Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O,0
Cc1occc(=O)c1O,0
ClC(Cl)(Cl)c1ccccc1,0
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0
ClC(Cl)c1ccccc1,0
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,0
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,0
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,0
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,0
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,0
ClCC(Cl)CCl,0
ClCCOCCCl,0
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,0
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,0
Clc1cc(Cl)c(Cl)cc1Cl,0
Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,1
Clc1ccc(-c2nnc3sc(-c4ccoc4)nn23)cc1,1
Clc1ccc(C(Cl)(Cl)Cl)cc1,0
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,0
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,0
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,0
Clc1ccc(CN2CCN(c3nccc(NCc4ccccc4)n3)CC2)cc1,0
Clc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,1
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0
Clc1ccc(Cl)c(Cl)c1,0
Clc1ccc(Cl)cc1,0
Clc1ccc([C@@H]2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,1
Clc1ccc2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2c1,1
Clc1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,1
Clc1ccc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c1,1
Clc1ccc2c(NCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)-c3ccccc3C4)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)-c3ccccc3C4)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCCCCCOc3ccc(-c4cc5ccccc5o4)cc3)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCCCCCOc3cccc(-c4cc5ccccc5o4)c3)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCNCCCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCNCCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCNCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCCCNCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,1
Clc1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3,1
Clc1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3,1
Clc1ccc2c(c1)CN1CCCCCC1=N2,1
Clc1ccc2c(c1)N=C1CCCCCN1C2,1
Clc1ccc2c(c1)Nc1ccccc1S2,1
Clc1ccc2c(c1)Nc1ccccc1[Se]2,1
Clc1cccc(C(Cl)(Cl)Cl)n1,0
Clc1cccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)c1,1
Clc1cccc(Cl)c1,0
Clc1cccc(Cl)c1CO/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/OCc3c(Cl)cccc3Cl)cc2)cc1,1
Clc1cccc(Cl)c1CO/N=C/c1cc[n+](CCCc2ccccc2)cc1,1
Clc1cccc(Cl)c1Cl,0
Clc1cccc2c1CN1CCCCCC1=N2,1
Clc1cccc2c1N=C1CCCCCN1C2,1
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,0
Clc1ccccc1-c1nnc2sc(-c3ccoc3)nn12,1
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0
Clc1ccccc1CNc1ccnc(NC2CCN(Cc3ccccc3)CC2)n1,1
Clc1ccccc1Cl,0
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,0
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,0
Cn1c(/C=N/O)[n+](C)c2ccccc21,0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,1
Cn1c(=O)cc(Oc2ccc(F)cc2F)c2cnc(NCC(C)(C)O)nc21,1
Cn1c2ccc(O)cc2c2cc[n+](C)cc21,1
Cn1cc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)cn1,1
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,0
Cn1cc(C(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccccc21,1
Cn1cc[n+](COCC(C)(C)C)c1/C=N/O,1
Cn1cc[n+](COCC2CCCCC2)c1/C=N/O,0
Cn1cc[n+](COCC2CCCc3ccccc32)c1/C=N/O,0
Cn1cc[n+](COCCCc2ccccc2)c1/C=N/O,0
Cn1cc[n+](COC[n+]2ccccc2/C=N/O)c1/C=N/O,0
Cn1cc[n+](COC[n+]2ccn(C)c2/C=N/O)c1/C=N/O,1
Cn1cc[n+](COCc2cccc3ccccc23)c1/C=N/O,1
Cn1cc[n+](COCc2ccccc2)c1/C=N/O,0
Cn1cc[nH]c1=S,0
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,0
Cn1cnc2c1c(=O)[nH]c(=O)n2C,0
Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2)CC1,1
Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1,1
Cn1ncc2c1-c1sccc1C2NC(=O)CN1CCN(Cc2ccccc2)CC1,1
Cn1ncc2c1-c1sccc1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1,1
Cn1sc(Cl)cc1=O,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0
FC(F)(F)c1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0
FC(F)(F)c1ccc(CN2CCN(c3nccc(NCc4ccccc4)n3)CC2)cc1,0
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCC3)CC2)cc1,1
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCCC3)CC2)cc1,1
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCOCC3)CC2)cc1,1
Fc1ccc(CN2CCN(c3nccc(NCc4ccccc4)n3)CC2)cc1,0
Fc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,1
Fc1ccc(Cc2nnc3sc(-c4ccoc4)nn23)cc1,1
Fc1ccc(N(Cc2ccc3c(c2)OCO3)C(=S)Nc2cccc(C(F)(F)F)c2)cc1,1
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,0
Fc1ccc2c(NCCCCCCCCNc3c4c(nc5cc(F)ccc35)CCCC4)c3c(nc2c1)CCCC3,1
Fc1ccc2c(NCCCCCCCNc3c4c(nc5cc(F)ccc35)CCCC4)c3c(nc2c1)CCCC3,1
Fc1ccc2c(NCCCCCCNc3c4c(nc5cc(F)ccc35)CCCC4)c3c(nc2c1)CCCC3,1
Fc1cccc(Cc2nnc3sc(-c4ccoc4)nn23)c1,1
Fc1ccccc1Cc1nnc2sc(-c3ccoc3)nn12,1
Fc1ccccc1[C@@H](F)CO[C@H]1CC[C@H](Nc2[nH]cnc3nncc2-3)CC1,0
ICC1CN=C(Nc2ccccn2)S1,0
N#C/C(=N\O)C(=O)NC1CCN(Cc2ccccc2)CC1,0
N#C/C(=N\O)C(=O)NCC1CCN(Cc2ccccc2)CC1,0
N#C/C(=N\O)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,1
N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,1
N#CC(Br)(Br)C(N)=O,0
N#CC(Br)Br,0
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CC=CCC2)o1,1
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCC(O)CC2)o1,1
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC(O)C2)o1,1
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC2)o1,1
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCC2)o1,1
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCCC2)o1,1
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCOCC2)o1,0
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCSCC2)o1,1
N#CC(C#N)=C1Nc2ccccc2N1CCNCc1ccc(CN2CCCCC2)o1,1
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,0
N#CC(c1ccc(O)cc1)N1CCCCC1,0
N#CC(c1ccc2c(c1)OCO2)N1CCCC1,0
N#CC(c1ccc2c(c1)OCO2)N1CCCCC1,0
N#CC(c1ccc2c(c1)OCO2)N1CCOCC1,0
N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)Nc1ccc(F)cc12,1
N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)Nc1ccc([N+](=O)[O-])cc12,1
N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)Nc1ccccc12,1
N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)c1ccc(Br)c3c(Br)ccc2c13,1
N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)c1cccc3cccc2c13,1
N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc(F)cc12,1
N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc([N+](=O)[O-])cc12,1
N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccccc12,1
N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)c1ccc(Br)c3c(Br)ccc2c13,1
N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)c1cccc3cccc2c13,1
N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc(F)cc12,1
N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc([N+](=O)[O-])cc12,1
N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccccc12,1
N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)c1ccc(Br)c3c(Br)ccc2c13,1
N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)c1cccc3cccc2c13,1
N#CCCCCC#N,0
N#CN,0
N#CSCSC#N,0
N#CSCSc1nc2ccccc2s1,0
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,0
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,0
N#Cc1c(Cl)cccc1Cl,0
N#Cc1c(Cl)nc(NC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1
N#Cc1c(Cl)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1
N#Cc1c(Cl)nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1
N#Cc1c(Cl)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1
N#Cc1c(N)nc(NC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1
N#Cc1c(N)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1
N#Cc1c(N)nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1
N#Cc1c(N)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1
N#Cc1c(NCCC2CCN(Cc3ccccc3)CC2)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,0
N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0
N#Cc1cc(Br)c(O)c(Br)c1,0
N#Cc1cc(C#N)c(NC2CCN(Cc3ccccc3)CC2)nc1Cl,1
N#Cc1cc(C#N)c(NC2CCN(Cc3ccccc3)CC2)nc1N,1
N#Cc1cc(C#N)c(NC2CCN(Cc3ccccc3)CC2)nc1NC1CCN(Cc2ccccc2)CC1,1
N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1Cl,1
N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1N,1
N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,1
N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1N,1
N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,1
N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1N,1
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(C#N)CC4)cc3)cc12,1
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(F)CC4)cc3)cc12,1
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(O)CC4)cc3)cc12,1
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC5(CC4)COC5)cc3)cc12,1
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)cc3)cc12,1
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)nc3)cc12,1
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC[C@@H](O)C4)cc3)cc12,1
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCOCC4)cc3)cc12,0
N#Cc1cc2c(cn1)[nH]c1ncc(-c3nc(CN4CCCCC4)cs3)cc12,1
N#Cc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,0
N#Cc1ccc(CN2CCC(COc3ccc(C(=O)/C=N/O)cn3)CC2)cc1,0
N#Cc1ccc(C[n+]2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,0
N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F,0
N#Cc1ccc2[nH]cc(CCC(=O)NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2c1,1
N#Cc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,1
N#Cc1ccccc1-c1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,1
N#Cc1cccnc1,0
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,0
N/C(=N\O)c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1,0
N/C(=N\O)c1nc(CCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,1
N/C(=N\OC(=O)c1cnn(-c2ccc([N+](=O)[O-])cc2)c1C(F)(F)F)c1ccc(C(F)(F)F)cc1,1
N/C(=N\OC(=O)c1cnn(-c2ccc([N+](=O)[O-])cc2)c1C(F)(F)F)c1ccc(Cl)cc1,1
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,1
N=C(Nc1ccccc1)Nc1ccccc1,0
N=c1c2ccc(Cl)cc2nc2n1CCCCC2,1
NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,0
NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1,0
NC(=O)N(O)[C@@H]1COc2cc(OCc3ccccc3)ccc21,0
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,0
NC(=O)N1C(=O)C(C(=O)c2cc(Cl)cs2)c2cc(F)c(Cl)cc21,0
NC(=O)N1c2ccccc2C=Cc2ccccc21,0
NC(=O)N1c2ccccc2Sc2ccccc21,0
NC(=O)NO,0
NC(=O)O,0
NC(=O)[O-],0
NC(=O)c1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)cc3)cc12,1
NC(=O)c1cc[n+](C/C=C/C[n+]2ccc(/C=N/O)cc2)cc1,0
NC(=O)c1cc[n+](C/C=C\C[n+]2ccc(/C=N/O)cc2)cc1,0
NC(=O)c1cc[n+](CCCCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1,0
NC(=O)c1cc[n+](CCCC[n+]2ccc(/C=N/O)cc2)cc1,0
NC(=O)c1cc[n+](CCCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1,0
NC(=O)c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1,0
NC(=O)c1cc[n+](CCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1,0
NC(=O)c1cc[n+](CCC[n+]2ccccc2/C=N/O)cc1,0
NC(=O)c1cc[n+](CC[n+]2cccc(NC(=O)/C=N\O)c2)cc1,0
NC(=O)c1cc[n+](COC[n+]2ccc(/C=N/O)cc2/C=N/O)cc1,0
NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,0
NC(=O)c1cc[n+](Cc2ccc(C[n+]3ccc(/C=N/O)cc3)cc2)cc1,0
NC(=O)c1cc[n+](Cc2cccc(C[n+]3ccc(/C=N/O)cc3)c2)cc1,0
NC(=O)c1cc[n+](Cc2ccccc2C[n+]2ccc(/C=N/O)cc2)cc1,0
NC(=O)c1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,1
NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1,0
NC(=S)NNC=C1C(=O)NC(=O)NC1=O,0
NC(N)=O,0
NC12CC(C(F)(F)F)=CC(Cc3nc(O)ccc31)/C2=C\C(F)(F)F,1
NC1=C2CCCCC2=NC2CCCCC12,1
NC1CCCCC1,0
NC=O,0
NCC1(Cc2noc(=O)[nH]2)CCCCC1,0
NCCCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,1
NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,1
NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,1
NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,1
NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,1
NCCCCCCNC1=CC(=O)c2ccccc2C1=O,0
NCCCCCCNCCSSCCNCCCCCCN,0
NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,1
NCCO,0
NCCO.O=C(O)c1nc(Cl)ccc1Cl,0
NCCOCCOCCN,0
NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1,1
NNC(=O)c1ccncc1,0
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0
N[C@@H](CCC(=O)NCCNc1c2c(nc3ccccc13)CCCC2)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,1
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)Nc1c2c(nc3ccccc13)CCCC2,1
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC(=O)Nc1c2c(nc3ccccc13)CCCC2,0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,1
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,1
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0
N[C@@H](Cc1ccc2ccccc2c1)C(=O)NCC(=O)Nc1c2c(nc3ccccc13)CCCC2,0
N[C@@H](Cc1ccccc1)C(=O)NCC(=O)Nc1c2c(nc3ccccc13)CCCC2,1
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,0
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,0
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,0
Nc1c2c(nc3c(Cl)cccc13)C1CCC2C1,1
Nc1c2c(nc3c(Cl)cccc13)CCCC2,1
Nc1c2c(nc3c1C(c1c(Cl)cccc1Cl)c1ccc4ccccc4c1O3)CCCC2,1
Nc1c2c(nc3c1C(c1ccc(Cl)c(Cl)c1)c1ccc4ccccc4c1O3)CCCC2,1
Nc1c2c(nc3c1C(c1ccc(O)cc1)c1ccc4ccccc4c1O3)CCCC2,1
Nc1c2c(nc3c1C(c1ccc([N+](=O)[O-])cc1)c1ccc4ccccc4c1O3)CCCC2,1
Nc1c2c(nc3c1C(c1ccccc1)c1ccc4ccccc4c1O3)CCCC2,1
Nc1c2c(nc3c1CCC3)CCCC2,1
Nc1c2c(nc3c1CCCC3)CCCC2,1
Nc1c2c(nc3c1CCCO3)CCC2,1
Nc1c2c(nc3c1CCCO3)CCCC2,1
Nc1c2c(nc3c1cc(-c1ccccc1)n3-c1ccccc1)CCCC2,0
Nc1c2c(nc3cc(Br)ccc13)CCCC2,1
Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,1
Nc1c2c(nc3cc(Cl)ccc13)-c1ccccc1C2,1
Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,1
Nc1c2c(nc3cc(Cl)ccc13)CC(CNC(=O)CCCCC1CCSS1)CC2,1
Nc1c2c(nc3cc(Cl)ccc13)CCCC2,1
Nc1c2c(nc3cc(F)ccc13)-c1ccccc1C2,1
Nc1c2c(nc3cc(F)ccc13)CCCC2,1
Nc1c2c(nc3cc([N+](=O)[O-])ccc13)-c1ccccc1C2,0
Nc1c2c(nc3cc([N+](=O)[O-])ccc13)CCCC2,1
Nc1c2c(nc3ccc(Cl)cc13)C1CCC2C1,1
Nc1c2c(nc3ccc(Cl)cc13)CCCC2,1
Nc1c2c(nc3ccc(Cl)cc13)OCCC2,1
Nc1c2c(nc3ccc(O)cc13)CCCC2,1
Nc1c2c(nc3ccc([N+](=O)[O-])cc13)CCCC2,1
Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1,1
Nc1c2c(nc3cccc(Cl)c13)CCCC2,1
Nc1c2c(nc3cccc(Cl)c13)OCCC2,1
Nc1c2c(nc3cccc(F)c13)C1CC(C2)C1,1
Nc1c2c(nc3cccc(F)c13)CCCC2,1
Nc1c2c(nc3cccc(F)c13)OCCC2,1
Nc1c2c(nc3ccccc13)-c1cc(Br)ccc1CC2,0
Nc1c2c(nc3ccccc13)-c1ccc(Cl)cc1C2,1
Nc1c2c(nc3ccccc13)-c1ccc(F)cc1C2,1
Nc1c2c(nc3ccccc13)-c1ccccc1C2,1
Nc1c2c(nc3ccccc13)-c1ccccc1CC2,0
Nc1c2c(nc3ccccc13)-c1ccccc1CCC2,0
Nc1c2c(nc3ccccc13)-c1ccccc1CO2,0
Nc1c2c(nc3ccccc13)-c1ccccc1CS2,0
Nc1c2c(nc3ccccc13)-c1ccccc1NCC2,0
Nc1c2c(nc3ccccc13)-c1ccccc1NCCC2,0
Nc1c2c(nc3ccccc13)C(O)CCC2,1
Nc1c2c(nc3ccccc13)C1CCC2C1,1
Nc1c2c(nc3ccccc13)CC(O)CC2,1
Nc1c2c(nc3ccccc13)CCC(O)C2,1
Nc1c2c(nc3ccccc13)CCC2,1
Nc1c2c(nc3ccccc13)CCCC2,0
